PROP_ID,Feature_ID
M71196242,012
E69809784,006
H70927124,025
E70725500,001
L71724012,025
E70488790,006
P71360268,004
X70493258,035
P70571752,006
R52639172,034
I70561440,011
L71538006,039
L69067708,003
D67650344,006
S68627244,002
R71182838,001
S70693698,003
X70165138,021
E69932914,035
K54256402,009
S68772446,006
W67688096,003
N69621436,011
G71738332,001
E71337906,001
N70238400,012
K70722258,004
X70561554,002
F70846208,034
S70601896,039
K71607472,011
E70677754,025
L70339078,039
Z70493476,006
K70103254,009
A71803570,021
C70039626,035
X71440818,009
S70787550,002
K71714570,002
D66780842,002
C70630606,009
C71065138,001
V71569360,001
A70762354,012
R70480366,025
H71171622,034
B71657830,006
N70929648,004
L71345904,012
L70625634,021
M70441002,006
Q71071050,011
B70947168,006
A71240864,029
R66406958,004
T71458184,025
I67546550,002
M71338808,003
U71251108,009
V70803616,009
W71200488,012
A71667680,003
D70609014,025
R41646605,009
P68475698,002
Y71241872,012
J53793252,002
Y71744994,034
U70920706,012
G71018130,029
K70949776,004
Z71705162,009
H71789058,039
I71009680,006
P64304350,006
S70637596,025
K56853830,021
H70624760,029
C70558922,002
H70991770,021
Y70350272,004
B70239966,025
Z70753302,029
O70923938,029
V46871795,002
F70463894,002
D70304918,039
R62421134,035
I70096066,034
S69916620,034
P70939370,004
B70116792,035
J46522845,029
E70353430,012
S70899958,003
M69512032,011
P70824380,004
S71047220,006
L71551714,021
X63797844,011
G70558410,039
W70427730,001
S71164578,001
D70368620,039
E70943442,002
D69933616,029
T70263894,039
U70630890,002
D70235802,002
P71160456,009
L70207648,021
P70857238,001
U70279444,039
I71008562,002
X71443052,012
P68933214,006
G64751232,025
O71569150,002
D69840224,034
M70244726,006
F70282500,001
U70801854,021
P70378078,011
G70846350,029
H71150618,011
Y71178774,004
W69305080,002
G70564368,002
W68939338,012
M70889938,002
E70233570,011
R71756342,029
B70457694,012
U71103388,006
Z68652142,021
W70885398,021
K71046292,021
C71364814,039
F67515698,004
S71241164,012
O70830992,039
F70439160,004
P70253042,002
P64304350,002
M71281994,025
M70896252,006
Z67267722,003
T71691504,011
D58009950,035
B71170800,034
P70963138,035
F70586182,004
L71147218,029
O70430224,021
U68138976,012
H55438754,039
R70632180,011
H71634254,011
W70427730,002
C71196604,011
A71148622,021
Y70856868,004
D66658308,006
R71223878,021
O70365122,001
G70760508,012
R63062684,003
C70826028,034
V70888056,002
N70526850,002
U70910504,035
V69772876,006
K71156086,011
L71421146,006
T70635708,035
M69885638,003
O70531728,034
A55163324,035
Y71205074,009
B70991400,035
G70472390,002
A70799104,002
W68906932,025
X70659572,006
R71302652,001
V68921328,034
P70846974,001
G70364498,012
R71645368,035
K70804576,002
O70741850,009
O69955502,001
T71019406,025
K70942472,004
K69158528,034
M69939750,039
Q66178270,029
U70959548,001
O70566542,039
C70207462,004
L68631050,002
J70881256,035
G70117528,034
S70590968,004
N70487660,021
L70283088,011
P70077714,012
W70943002,009
A68784080,025
Q70611018,025
A71685626,034
G71051766,011
O55373498,004
I71266782,039
G70076960,001
Q71755720,009
C71411788,004
J70258392,009
I70550598,025
C71777090,025
Z69473136,002
J70073782,002
W70601326,002
T69272272,004
E70744666,003
N71018204,034
G71116024,012
B67939110,011
E71388546,034
F71514848,012
W67972388,006
K64948822,009
C71346308,006
E69511338,003
E70433766,029
P70878854,021
N70003946,034
O70124176,025
V70197146,025
X70962900,035
V53563832,011
S71351152,029
A70929162,004
X71490300,021
N68388244,025
P71377482,009
E65958926,011
E70733204,011
R70459544,034
N71620192,021
B66994980,039
X67100016,025
Y70867732,009
W71014332,021
C69704840,001
B71092422,006
M71387654,009
B70008126,002
Y71225904,039
G71196862,006
S70469538,003
P67976470,011
S61149618,034
G70510840,002
J70912288,003
S70836140,003
V63847284,004
C71190798,011
R70499214,012
Y68912100,001
B71366914,039
K71240144,001
D70898854,029
M70648058,006
B71075742,039
C71302882,011
C70798568,039
J67096908,001
Y40339427,012
W68286316,021
G70677726,011
J70063786,009
E70940970,002
Q71533436,001
W69384298,009
J69940440,034
N71129472,021
W70313600,006
N68476714,003
M71544774,029
L70301368,035
K68388200,003
Z71262334,034
C71265912,006
L69816854,029
O70255964,011
N70995036,009
R67404098,034
X70476708,035
W67324328,021
V67372750,002
B69108556,039
H71009454,029
W71571078,039
M70690486,035
Q70059578,039
L68203126,002
C70952074,003
Y70468864,035
W69843582,006
L70699260,029
U69652744,025
O70421086,002
W61260842,002
E65874858,025
L70754036,011
N71476110,011
V68917428,006
H70402846,006
M70867938,025
X70907176,025
H70813406,001
J68759346,039
F70688178,009
L71141672,025
E70058658,035
N64060992,001
O70488058,035
K69901422,006
C69979396,025
L70874018,002
W70411960,034
Z58009914,021
E71306234,001
P70558468,035
V70533964,039
O71549608,029
Z70068980,001
X69359944,011
B65906936,025
G70411502,035
Y46236091,012
A70054990,029
Z70160228,001
O71448262,004
E70720330,004
M71281328,009
O70884052,035
A69605648,011
U63137560,034
R71709830,003
M69669830,039
V70069558,001
P60044954,001
T64669120,021
R70825556,002
Y70376814,006
L70355872,039
R71205664,039
F70797054,006
R71330386,004
H70550018,029
N70874584,002
B70386412,035
N70628424,002
B71194200,004
U71727382,002
R71077756,012
J68933962,002
Z70171708,039
G70212884,025
P70470094,006
D63111740,006
K70493332,035
H70954688,009
U69009816,035
F69874458,021
C56763534,039
G70679106,021
O70462940,011
N67529644,012
W70696116,029
B70112398,009
B28382685,003
O71729880,006
I70766006,003
K71579128,035
H70342012,011
E70293154,012
D70532980,021
M70843820,002
N67542396,002
B71001922,039
A70928954,035
Y70534944,004
R69159152,003
Z70852256,003
W69654942,009
A70718466,021
R70031300,002
Q70825946,002
E71274808,003
C70924876,001
A62501724,001
O69733874,002
R70295976,009
F70174540,021
E70680196,012
B70599062,009
K70857040,035
K69504868,029
V70658446,039
V69329880,011
Q70568470,021
H70876034,029
S70362362,001
S70624270,003
H70867910,001
D70927074,025
J71043332,003
F69133284,029
M70770584,021
G71228264,011
R70693692,003
G70406060,003
H69858164,006
G70283558,034
M68143418,029
W71782558,011
P70696212,011
R71364396,009
X70162858,001
D68745936,011
C70882630,012
A70266208,004
S70988974,002
H71664602,006
L69404820,003
E69522530,012
Z69831098,039
A70094880,039
M71652988,009
U70287114,029
P46264763,002
N68562592,002
F70842500,021
T70915092,002
D70332042,035
J70426328,009
F69333360,035
N70796954,021
Z69948190,035
O70598312,002
F70424884,001
L70321334,002
P71607662,034
W70659798,001
W69446910,034
I65782722,039
F69455718,012
U71140978,006
G71310070,012
J70895922,011
Q68841934,009
D71123528,012
L71364566,004
B70417520,004
A71514786,004
C70433834,025
M70983348,029
R70498890,025
B70846224,029
C71294052,004
W47845047,029
Y71426232,039
K70847424,021
U71225916,012
X71443606,001
F71253996,001
V61250048,001
C68626058,009
B69266286,002
F70761838,011
R53729930,009
A68255904,001
E69346018,006
P70566334,002
W70798386,039
W70748524,002
K60379742,004
G70038286,025
I70145164,006
S70062984,006
Y70903776,006
R71657456,006
C71591236,039
H71627710,035
W70402376,004
T70215992,021
D68801902,025
N71600838,009
O70726216,034
X47108785,034
G70538418,029
B70813118,012
J70740068,035
K65225720,035
S70005598,011
R69204096,035
V70584076,001
O70402436,004
Z71488576,002
G65558088,029
S70285798,021
J70567818,025
T70587966,004
Z71201410,034
B71687726,002
I71140470,035
J70501516,009
Y70097218,011
X70761796,006
C69707968,029
O69092778,011
P70528290,001
E71255006,029
Q70677530,002
J70022366,001
J69918856,029
V69833496,004
L70558454,039
V69453788,004
Z70590808,029
H70380966,025
M71613324,004
I69016432,012
B70119778,006
B64426614,034
U71797674,035
G71156706,002
L71292030,004
Z70668030,025
B69990276,029
A70249438,011
M70985592,009
Z71372468,011
I20297761,034
H70274992,004
P70333838,003
E70612000,004
C70625630,029
F70116116,003
H70007858,006
H71726132,035
R71674538,011
X70527742,029
N69894746,002
P7511229,035
L70854696,006
Y70895548,029
H71521758,035
D70625400,029
M69846276,034
L69994394,009
H69960784,039
K71731436,009
C71096102,034
N70680664,035
E70173778,029
C71498360,029
A70093716,011
S69769978,025
E70568782,039
L65865918,001
U70322810,012
B71368804,025
R70378178,034
M62458558,034
N70744886,004
L71103090,004
W71638418,012
D70853388,006
A71617946,012
G70278470,006
Y69392088,004
U70514524,011
N71016338,011
S70445014,012
V68521204,001
Y70968958,021
J70267886,011
R70188314,025
I69816934,025
K71000682,025
B71505980,035
V70733886,012
I67780060,035
Z70444528,029
I70415316,004
L68461090,001
Q70207634,006
W66445234,039
W70187664,029
U69899218,004
J70356302,011
Y71411418,011
X70165700,035
K66927564,039
M70289718,012
S70072418,035
C70895162,025
F70737916,009
Q70741382,021
G70856108,039
Y70891982,029
J20544171,012
W53327694,012
E69820786,004
F70763896,025
X69923396,034
Y70997972,025
G65392160,021
G71423796,029
R70761766,012
F69315812,003
C68785600,002
T70832296,003
W70565994,011
Z69969666,009
J70364726,006
W69232234,039
U70083168,025
S70971928,002
A55163324,011
H69324886,029
E70678166,029
Z70624206,004
U70893634,006
T71429110,029
N70677724,003
M70110646,003
K71077708,009
R70501400,029
E71236968,035
D70733370,034
C71326372,001
C56883202,025
Q70015384,034
Z71797766,011
X70364910,039
Y70279042,035
P68228122,009
Q71691292,029
I71363516,009
D70750010,002
I67665744,006
V70264216,002
V70069026,009
R71729836,021
T68843520,004
N69936740,004
Z70604570,004
T70744062,012
L71141672,001
Z70835434,009
B71127754,006
B70581602,025
B69976170,021
G70867114,001
J70753558,021
C57468912,006
A70650982,039
J70892034,009
W71357422,035
Z70832366,021
N69360226,002
N71383888,002
O68651740,029
X69538978,034
F70942466,011
P70489136,009
U70191384,009
A70028130,009
B71132044,012
V63177548,021
O70338338,002
X70971188,034
A71101802,025
P69187662,039
T51081242,006
Q70297544,021
V71756908,003
M68594286,002
Q70457710,035
X69735006,004
H70731204,006
T71103434,025
Q71394788,002
D70022854,002
N66487262,025
T70376062,029
K59986530,035
B70847286,029
X70583332,006
L69974598,011
Q59920424,021
Y71176718,009
K70610072,011
I70597696,004
V70608172,039
A70920346,035
T70381610,012
G69941590,004
B69961214,021
M71313712,034
C68233166,021
M71366266,035
C66130114,034
I70409220,011
H70312174,001
R69010992,029
M71736652,006
C71338610,025
I70441564,004
Z70579576,012
B70444900,035
M70219330,004
G61244646,021
V70427860,003
K42329591,035
C70546778,039
B70508184,011
K70995276,009
Y70546320,006
B70443328,025
E71212488,006
U70314690,039
S70264272,029
H71618900,035
J71007402,035
N69785618,035
R70740350,021
Q45143337,035
G70470600,004
H71476132,029
F70683080,034
I70243740,006
M70921250,029
Y70494418,025
Z71323972,039
C70097576,002
S70533050,029
R70389634,011
D71295844,004
L69467112,003
C70665622,029
S70850296,003
F70364096,001
N70924598,002
X60547880,021
W71370770,029
O69344854,039
T70465996,003
L42452385,029
C68785600,034
X69820516,006
W70968642,035
A70097632,021
I71103488,004
Y71232302,012
A71787702,025
O70708610,025
P71230944,009
B69725084,025
P70907890,009
J70881256,004
L70312940,035
O70415322,003
J71075712,035
L71676172,001
W70644678,009
M70795568,004
I68549060,006
M71349310,021
K70858578,011
D70721516,002
W69320504,002
B70825938,021
R69105476,021
H70365882,034
S70315756,039
Q71630582,035
F70128276,012
F67956800,034
G69673796,004
F68730688,012
W70390460,004
D70302352,039
B70786838,004
T64690386,025
P70897534,029
B70635264,004
V70358502,025
S69558460,009
A71710908,003
Z70606450,002
M70859546,029
N53497926,004
V69222274,035
D70818210,011
P70128020,035
P47302263,003
C71268484,021
K71328316,035
I66807392,012
I70484008,004
Q70995490,009
E69464802,004
H63710242,039
O70866892,039
W66817662,004
I46557073,011
Q71389848,001
G71623500,004
B70289552,011
Q71270352,009
Z70720674,021
A69950582,003
L71516412,001
V66254298,034
N70721802,006
A71429288,021
I71125310,034
X71166006,009
V70708612,012
H70958994,002
Z67019582,009
X71110402,002
S69960708,004
V70770864,039
C70063310,002
X70010398,002
I70472872,006
A71136770,003
C71042652,029
R71431300,009
U71008386,021
R69689718,035
I68870254,025
I70989720,025
F70448932,039
B71175360,002
V69942784,039
I65573282,011
U68076468,034
D71106598,009
H70962460,029
Q70449100,025
Y69438456,035
D71586846,009
G70751602,012
Z70493262,021
J70424998,029
G71563152,034
K70900254,021
L68521208,001
J70487294,035
M71240934,009
B70031224,021
V69989554,003
I71476470,035
N70548082,004
B69662644,004
X71456594,034
S70162002,002
N70478854,034
N70761516,025
S70488906,001
R70046720,002
Z71000638,034
L70271474,012
Y71355148,025
E70572462,003
O70963994,034
W70403970,004
L69447098,009
U69894068,035
C70969950,034
C71136854,011
U70514960,003
R71576334,021
V71066198,009
H69984712,011
S69088428,009
D70726862,006
Z71310634,009
Q71360110,039
H69680832,009
R70532606,003
K70975806,025
Z71063208,006
N70232202,035
T71647904,006
T68869612,029
E60607834,001
Q69830656,034
T69355162,012
U70853072,006
R69379806,011
Q71647320,021
T36279865,006
T70449738,009
B70458888,004
M71208046,029
N70781986,009
M70875816,011
T70376062,039
J71111412,009
D70445312,009
S69706890,003
G70832446,001
Y70394162,034
H55438754,011
A70278994,035
N69565988,004
U68594376,034
W70967878,011
D70212220,039
H70722494,029
O70832082,035
N70065754,039
U70567558,001
J71214794,002
V71355468,003
H69460020,009
C71270654,004
J67296396,004
X63716594,039
O70624094,029
M70076068,001
V69481360,039
C66478264,002
S71725874,012
T70796648,012
S70846344,039
G70678076,003
O69410260,002
I70168712,035
R71069852,001
B70299570,025
W71323992,011
Y69495954,011
J69914428,003
Z70225006,002
Z70624206,035
G71397278,001
P53156968,004
P44401719,009
E69099812,035
T71165566,035
R70428028,021
V70910464,034
M71778420,025
G68656386,004
K71327496,001
K70092080,012
T70435044,039
H71149598,035
L67690182,011
Z70368414,012
M70896252,039
B70493186,012
A70934474,012
I71004854,009
H70582612,009
V71300986,002
M70611008,006
M70579656,029
G70946854,039
N65554074,002
L71097436,006
K70927302,003
E70027598,039
T71500242,009
X71117804,034
N70733074,012
C71251440,035
O55444766,034
O69000350,004
B70297700,039
U69011610,009
X69369042,012
C70611912,025
E70548852,039
I71027132,006
B71036598,006
Y71159598,001
C70845388,039
I71472740,034
T54895822,002
S70940534,003
K68601894,029
Y71395378,029
G71200786,035
D70185494,029
S70624656,011
H69682026,035
T70353594,012
Y64141818,034
D68919948,034
N70891574,034
G71205484,003
L71008712,009
N70235698,029
S69951550,021
K70680702,009
H70766024,002
V70765614,003
U71754126,001
L70963330,003
H70909738,021
F71716404,011
C70965238,003
Q71127632,009
Z69408564,034
H70699408,001
Y68077848,039
F70169410,001
I70430006,035
P69428222,003
C63590266,029
V71151770,034
E71005904,002
